date,text,url
03/13/2020,"Taipei, March 13 (CNA) An American man in his 50s has been confirmed as Taiwan's 50th case of the coronavirus disease COVID-19, the Central Epidemic Command Center (CECC) announced Friday.The man, who lives alone and works in central Taiwan, on Feb. 24 hosted four friends from the United States, who then left Taiwan on Feb. 26, the CECC said.He developed symptoms including a cough, chills and a fever between Feb. 27 and March 7, when he sought medical treatment and was admitted to the hospital, said Health Minister Chen Shih-chung (陳時中), who heads the CECC, at a daily press briefing.The hospital reported the case to the authorities and conducted COVID-19 tests on the man, which came back positive on Friday, Chen said, adding that the patient is currently being treated in a negative-pressure room.After investigating the case, medical authorities found the man had recently hosted two couples visiting from the U.S., Chen said.In one of the couples, a person showed symptoms of chills, a cough and fatigue on Feb. 24, while the other began showing symptoms of the disease after leaving Taiwan on Feb. 26, and one of the couple's family members in the U.S. was diagnosed with COVID-19 on March 10, Chen said.One member of the other couple also developed respiratory symptoms after returning to the U.S., Chen said.Based on the timeline of the man's case, Chen said Taiwanese authorities believe he was likely infected by one of his American friends.The CECC has identified 64 individuals who had contact with the 50th case, and are monitoring their health conditions, he added, noting that authorities have also obtained information on the two American couples' activities in Taiwan for further investigation.(By Chang Ming-hsuan, Wu Hsin-yun and Elizabeth Hsu) Enditem/M",https://focustaiwan.tw/society/202003130013
03/13/2020,"Taipei, March 13 (CNA) A coalition of nongovernmental organizations (NGOs) that fight for the rights of migrant workers initiated a petition Friday to urge the government not to detain or deport undocumented migrant workers who seek medical treatment during the COVID-19 pandemic.Gracie Liu (劉曉櫻), director of the Migrants and Immigrants Service Center under the Hsinchu Catholic Diocese, told CNA that the online petition calls for the government not to arrest the undocumented migrant workers because otherwise they could be reluctant to seek treatment for fear of being deported.""The idea is to let them seek medical treatment or consultation and be able to freely leave hospitals and clinics without fear of arrest,"" Liu said.Concerns of a crackdown were raised Feb. 28, when the Ministry of Labor's Workforce Development Agency Deputy Director-General Tsai Meng-liang (蔡孟良) said that a search system worked out in collaboration with the National Immigration Agency (NIA) will soon open to track down undocumented migrant workers in Taiwan.Tsai made the statement after an undocumented female caregiver from Indonesia was confirmed Feb. 26 as the 32nd patient in Taiwan to contract COVID-19. Taiwan currently has 50 confirmed cases of the acute respiratory disease, caused by a new coronavirus, since it emerged from China at the end of last year.The petition also urges the government to abolish penalties and re-entry bans for undocumented migrant workers who wish to return to their country of origin during the pandemic, Liu said.Under current regulations, if an undocumented worker is arrested and deported, then they lose their right to ever work again in Taiwan.In response, Paul Su (蘇裕國), deputy director of the Cross-Border Workforce Management Division under the Labor Ministry's Workforce Development Agency, said that his ministry for the time being will not coordinate any large-scale crackdown on undocumented workers.""However, the abolition of fines, re-entry bans and restoration of documented status needs revision of the current laws, which require consensus in society,"" he said.If a member of the general public makes a report on an undocumented migrant worker, the MOL will still dispatch the local government to investigate, although deportation will be up to the NIA.There were an estimated 48,545 undocumented migrant workers in Taiwan as of the end of January, with 290 in detention centers, according to NIA statistics.The petition was initiated by around a dozen migrant worker organizations, scholars and experts, including the Taiwan International Workers' Association, the Domestic Caretakers Union Taoyuan, Serve the People Association, Taoyuan; Hope Workers' Center and the Hsinchu Migrants and Immigrants Service Center.(By William Yen) Enditem/J",https://focustaiwan.tw/society/202003130019
03/13/2020,"Taipei, March 13 (CNA) Ticket sales for Taiwan's bullet train service around the April 2-5 Tomb Sweeping Festival will start from midnight Saturday, Taiwan High Speed Rail Corp. (THSRC) announced Friday, adding that tighter disease control measures will be imposed in anticipation of the spike in traffic.Passengers will be able to buy tickets between April 1-6, when an extra 190 services will be added to the current schedule to provide a total of 1,056 services, the company said.To better prevent the spread of the COVID-19 coronavirus disease, THSRC said, it installed three infrared thermometers at its Taipei Station the previous day, after introducing two such facilities at the Taoyuan Station last week.The company said it will complete similar installations at Taichung and at Zuoying in Kaohsiung before the holiday, and passengers showing a temperature above 37.5 degrees Celsius will be advised not to take the train and will have their tickets fully refunded.All 12 stations on the high speed train network will be equipped with infrared thermometers by the end of April, it said.In addition, THSRC said that from March 16, it will disinfect carriages whenever a train concludes a service and arrives at the terminal. Currently, the carriages are only cleaned once per day.Another measure being taken is to sell only reserved seats on all train services scheduled for the holiday, in order to prevent overcrowding, the company said.No non-reserved tickets, which allow people to stand if there are no seats available in the non-reserved carriages, will be sold for travel on those six days.Also, no period tickets, multi-ride tickets and smart cards such as EasyCard and iPASS co-branded cards, will be accepted, the company said.THSRC, which currently offers about 180,000 rides per day, said it has also started disinfecting its stations every two hours, rather than every four hours, from last week.(By Lee Hsin-Yin) Enditem/J",https://focustaiwan.tw/society/202003130025
03/13/2020,"Taipei, March 13 (CNA) Several individuals across Taiwan have been tracked down for disseminating false information related to the new coronavirus disease COVID-19, law enforcement authorities said Friday.Speaking at a news conference in Taipei, the Criminal Investigation Bureau's (CIB) Third Investigation Corps head Hsiao Juei-hao (蕭瑞豪) said a new immigrant from Indonesia and a man identified only as Ho (何) have been turned over to prosecutors for spreading coronavirus-related fake news.According to Hsiao, the two were caught by the corps following a tipoff that people had been posting groundless information about the spread of the coronavirus on Facebook.After an initial investigation, an Indonesian woman was discovered to have been posting messages on the Facebook page of a group stating that some Indonesian workers infected with the disease were out and about in New Taipei's Shulin District, Hsiao said.Ho, 45, was found meanwhile to have posted a message on his Facebook page claiming that some customers at a famous KTV parlor and a department store in eastern Taipei had tested positive for the virus.Although the new immigrant argued that she translated the message of a friend in Indonesian into Chinese and posted it on Facebook to remind friends and relatives of the situation, and Ho claimed that he just wanted to pass on the ""news"" to other friends after hearing it from a friend, they were both charged with violating the Special Act on COVID-19 Prevention, Relief and Restoration, Hsiao said.In a press release issued that same day, the CIB said that a 30-year-old Tainan citizen surnamed Lee (李) has been charged in line with the act after he was found to have also disseminated misinformation on the Internet.According to the CIB, Tainan police nabbed Lee on a tipoff that someone posted fake news March 11 on a Facebook page stating that the 47th confirmed COVID-19 case -- an office worker in southern Taiwan -- was ""kicked out"" by his company after it found that he had a fever after returning from a business trip to the Netherlands.As what Lee said on the post did not match the information made public by the Central Epidemic Command Center (CECC) about the case, he was accused of spreading misinformation and admitted to having not checked it out beforehand when questioned by Tainan police, it said.According to the CIB, Lee said he learned the information on the Internet and posted it on Facebook to allow his relatives and friends to be aware of the ""news.""Lee has been turned over to the Tainan Prosecutor's Office for further investigation, it said. He could face a jail term of no more than three years or a maximum fine of NT$3 million (about US$100,000).In separate developments, a man surnamed Liu (劉) residing in Taichung, as well as five others from New Taipei, Taoyuan, Kaohsiung and Pingtung who were involved in four cases, were also called in by police for questioning for conducting similar offenses, the Investigation Bureau told a news conference later Friday.(By Flor Wang, Liu Chien-bang and Hsiao Po-wen) Enditem/J",https://focustaiwan.tw/society/202003130021
03/13/2020,"Taipei, March 13 (CNA) Shares in Taiwan closed lower but recouped a large part of their earlier losses Friday on bargain hunting to return to the 10,000-point mark, while investors remained wary of the global spread of the coronavirus disease COVID-19, dealers said.Bargain hunters turned active after the main board fell below 10,000 points and moved closer to 9,600 points, rushing to pick up battered large-cap tech stocks, in particular in the Apple Inc. supply chain, while the petrochemical sector underperformed the broader market in the wake of falling international crude oil prices, the dealers said.The weighted index on the Taiwan Stock Exchange (TWSE), or Taiex, ended down 293.45 points, or 2.82 percent, at 10,128.87, after moving between 9,636.15 and 10,171.20, on turnover of NT$302.18 billion (US$10.01 billion).The market opened down 3.17 percent in a knee-jerk reaction to the heavy losses on U.S. markets, where the Dow Jones Industrial Average fell 2,352 points, or almost 10 percent, the highest single-session drop since Oct. 19, 1987, and the broader S&P 500 index and tech-heavy Nasdaq index also fell more than 9 percent overnight, the dealers said.The plunge of the U.S. markets Thursday came after the World Health Organization declared COVID-19 to be a pandemic at a time when confirmed cases worldwide were continuing to rise.The weakness on the local main board continued to push down the Taiex to the day's low, which was closer to 9,600 points, prompting some investors to shift to the buy side, in particular in the late trading session, to take advantage of the relatively low valuations after the earlier sell-off, which helped the main board return to the 10,000-point level by the end of the session, the dealers added.""The late-session interest showed that many investors had a consensus that a buying opportunity on the battered local main board has emerged and their participation boosted today's turnover to top the huge NT$300 billion level,"" Mega International Investment Services Corp. analyst Alex Huang said.""I think among the active bargain hunters were government-led funds in a bid to limit the downturn and eventually bolster investor confidence in the local equity market for the moment,"" Huang said.He said bargain-hunting focused on large-cap Apple concept stocks to lift the entire electronics sector, which dominated the main board throughout the trading session.""The contagion is likely to hurt consumption for now, but after the virus spread slows down, the tech industry could benefit from deferred purchases,"" Huang said.Among the suppliers to Apple, contract chipmaker Taiwan Semiconductor Manufacturing Co. (TSMC), the most heavily weighted stock in the local market, fell 1.36 percent to close at NT$290.00 after coming off a low of NT$272.50 with 149.74 million shares changing hands.After hitting a low of NT$69.90, iPhone assembler Hon Hai Precision Industry Co., second only to TSMC in terms of market capitalization, lost 0.13 percent to close at NT$74.60, while smartphone camera maker Largan Precision Co. gained 2.01 percent to end at NT$4,060.00 after coming off a low of NT$3,620.00, and contract notebook computer producer Quanta Computer Inc. closed up 3.06 percent at NT$60.60, off a low of NT$54.50.Riding the wave of bargain hunting, the electronics sector ended at 447.45, off a low of 423.12, down 1.96 percent.The hard-hit financial sector also got a boost from bargain hunting to recover some of its earlier losses, with Yuanta Financial Holding Co. down 0.57 percent to close at NT$17.40, off a low of NT$16.00, and Mega Financial Holding Co., down 0.66 percent to end at NT$30.00 after hitting a low of NT$28.05.The petrochemical sector underperformed the broader market amid concern over a plunge in crude oil prices, the dealers said. In the sector, Formosa Petrochemical Corp. fell 5.45 percent to close at NT$72.90, Formosa Plastics Corp. lost 4.05 percent to end at NT$80.60, Nan Ya Plastics Corp. dropped 3.76 percent to close at NT$61.40 and Formosa Chemicals & Fibre Corp. lost 3.73 percent to end at NT$72.30.""Despite the latest bargain hunting, the local equity market is still dictated by the performance of the global markets, as the virus spreading in the United States and Europe shows no signs of easing,"" Huang said.""If there is any technical rebound, the Taiex could see stiff technical resistance ahead of 10,300 points,"" Huang said.According to the TWSE, foreign institutional investors sold a net NT$30.23 billion-worth of shares on the main board Friday after a net sell of NT$36.82 billion a session earlier.(By Frances Huang) Enditem/J",https://focustaiwan.tw/business/202003130017
03/14/2020,"Taipei, March 14 (CNA) Three new cases of the COVID-19 coronavirus disease have been confirmed in Taiwan, all of which are believed to have been imported, bringing the total number in the country to 53, the Central Epidemic Command Center (CECC) said Saturday.The three patients are all men in their 30s, two Taiwanese and one Dutch, and they have recent history of travel to Europe, said Health Minister Chen Shih-chung (陳時中) at a press briefing at which he also announced that air travelers from 27 European countries who board their planes after 2 p.m. Saturday (Taiwan time) will be required to self-quarantine for 14 days upon their arrival in Taiwan.Chen, who heads the CECC, said the 51st coronavirus case in Taiwan is a Dutch pilot with KLM Royal Dutch Airlines, who was in Austria March 2-6, before arriving in Taiwan from the Netherlands on Tuesday.On Wednesday, the pilot went to a hospital emergency room, complaining of breathing difficulties, tightness in the chest and fatigue, and was diagnosed with pneumonia.The patient was tested on Thursday and results on Saturday confirmed that he had contracted COVID-19, Chen said, adding that the man is now in hospital quarantine.According to a preliminary investigation, the pilot had contact with 28 people, 14 of whom have already left the country, Chen said.The majority of those 14 people were KLM flight crew, and the CECC is working to notify them, via the airline, of possible contagion, Chen said.The 52nd new coronavirus patient, meanwhile, is a man from northern Taiwan who traveled with two friends to Switzerland via Turkey on Feb. 28, Chen said.According to the CECC, the group traveled by bus to France on Feb. 29 for a skiing trip, returned to Switzerland on March 7, then flew to Taiwan via Turkey, arriving March 8.The man subsequently developed symptoms such as a cough, runny nose, fever and fatigue, and was tested for the coronavirus when he sought treatment at a hospital on Thursday.On Saturday, it was confirmed that the man had contracted COVID-19, and he is being currently treated in a negative-pressure isolation room in hospital, the Chen said.He said the CECC is trying to trace 39 people with whom the man came into contact, including his travel companions, passengers on the same flights, co-workers and medical personnel.The 53rd patient is also a man from northern Taiwan, who took a business trip to the German cities of Munich and Nuremberg Feb. 22 to March 6, the CECC said.After returning to Taiwan, the man developed a sore throat and cough, and was tested for the virus on Wednesday. His diagnosis was confirmed on Saturday, and he is also being treated in a negative-pressure isolation room in hospital, the CECC said.So far, the CECC said, it has identified 15 people who came in contact with the 53rd patient, and is still tracing his movements in the period after he returned to Taiwan.The CECC thinks that all three cases were imported, based on the patients' travel history and when they began to show symptoms, Chen said.Meanwhile, the CEEC now requires all passengers arriving from 27 European countries, including the United Kingdom, to remain in home quarantine for 14 days, in light of the escalation of the outbreak in Europe, he said.At a press conference last week, Chen said Europe was likely to be hit by a ""second wave"" of COVID-19 cases, with the number soon surpassing those in Asia.(By Wu Hsin-yun, Chang Ming-hsuan and Matthew Mazzetta) Enditem/pc",https://focustaiwan.tw/society/202003140009
03/14/2020,"Taipei, March 14 (CNA) Diplomats and foreign representatives in Taipei were briefed Friday on the state of the COVID-19 coronavirus disease outbreak in Taiwan and the country's prevention and containment efforts, according to the Ministry of Foreign Affairs (MOFA).The briefing, held at the ministry and hosted by Foreign Minister Joseph Wu (吳釗燮), was attended by diplomats and representatives from nearly 60 countries and international organizations, MOFA said in statement issued late Friday.During the briefing, Health Minister Chen Shih-chung (陳時中), who heads the Central Emergency Command Center (CECC), told the diplomats that Taiwan had managed to keep the number of COVID-19 cases relatively low compared with other countries, despite Taiwan's geographical proximity to China, where most of the infections have been recorded.One decisive factor was Taiwan's early screening of passengers arriving from the Chinese city of Wuhan, where the new coronavirus was first detected, before allowing them to disembark from the aircraft, Chen said.That measure was implemented on Dec. 31, 2019, two weeks after the first severe cases were reported in Wuhan, he said.Taiwan then set up a command center on Jan. 20 to cope with the outbreak and has since raised the level of the command center twice, on Jan. 23 and Feb. 27, to step up its COVID-19 control measures and facilitate better inter-agency coordination, he added.Chen also explained to the diplomats in detail the workings of Taiwan's measures such as border control, quarantine regulations, travel warnings and face masks rationing, the MOFA said.Chen said that while Taiwan is not a member of the World Health Organization (WHO), it has been observing the WHO's International Health Regulations and reporting confirmed cases in real time, according to MOFA.At the same time, the WHO needs to clarify border control regulations to prevent misunderstanding among countries, as this could hamper COVID-19 prevention and control efforts internationally, Chen said.According to MOFA, the diplomats and foreign representatives who attended the briefing lauded Taiwan's prevention and control measures against the COVID-19 pandemic.As of Saturday afternoon, Taiwan had reported 53 confirmed COVID-19 cases and one fatality.(By Emerson Lim) Enditem/pc",https://focustaiwan.tw/politics/202003140011
03/14/2020,"Taipei, March 14 (CNA) The Presidential Office on Friday tweeted a blistering criticism of a United Nations entity that produced a map, in collaboration with another organization, showing the global rankings of women in government, executive and parliamentary positions but excluded President Tsai Ing-wen (蔡英文).On the map, created by the U.N. Women and the Inter-Parliamentary Union (IPU) and released March 10, Taiwan is shaded in the same color as China, suggesting that they are one country.""Hello @UN_Women: If you really want to empower women around the world, you may need 2 things: 1) NEW GLASSES so you can see past your prejudices; 2) MORE COURAGE so you can face reality & acknowledge #Taiwan's widely admired head of state, President @iingwen!"" the Presidential Office tweeted.The Presidential Office also posted a map, showing Taiwan as one of 21 countries that have a female as head of state or government leader.Joanne Ou (歐江安), spokeswoman for the Ministry of Foreign Affairs, said the ministry has asked Taiwan's representative office in New York to file a protest with the U.N. against Tsai's exclusion from the Women in Politics: 2020 map.Besides having a female president, Taiwan has 41.59 percent women lawmakers in the Legislature, which the IPU has recognized as the biggest ratio in Asia.(By Lee Hsin-Yin) Enditem/pc",https://focustaiwan.tw/politics/202003140015
03/14/2020,"Haitian President Jovenel Moise (left) with President Tsai Ing-wen in Taiwan in 2018 Haitian President Jovenel Moise (left) with President Tsai Ing-wen in Taiwan in 2018 (CNA photo)

TAIPEI (Taiwan News) — Haiti expelled the Taiwanese ambassador over “a small incident” but is nevertheless planning to maintain diplomatic relations, Haitian newspaper Le Nouvelliste reported Thursday (March 12).

The French-speaking Caribbean nation is one of 15 remaining diplomatic allies following relentless Chinese efforts to restrict Taiwan’s international space. The new agency quoted the country’s foreign minister, Claude Joseph, as saying that it was awaiting the replacement of Taiwanese Ambassador Bernard Bang-zyh Liu (劉邦治).

The minister was quoted as saying the incident was “a matter of national sovereignty” and ""had been rapidly resolved.” The incident reportedly occurred in early January at the private residence of Haitian President Jovenel Moïse.

According to UDN, Liu and Moïse had a quarrel, after which Haiti demanded the diplomat leave the country within 72 hours. The appointment of a new ambassador was also demanded, and Taiwan’s interests have since then been managed by a chargé d'affaires.

Joseph emphasized the relationship between the two countries remains “intact” despite the incident. “There is an interesting, cordial relationship between Haiti and Taiwan,” he told Le Nouvelliste.

In Taipei, the Ministry of Foreign Affairs (MOFA) said Liu returned home on official business and that communication between the two governments was normal, with joint projects proceeding as planned. Liu served in Haiti from 2010 to 2014 and again since late last year.

Le Nouvelliste noted that the ambassador had been working on several projects, especially in the field of agricultural cooperation. A decision on a US$150 million (NT$4.5 billion) Taiwan loan for investment in Haiti’s electricity sector had not been reached after the Caribbean country’s parliament suspended operations in January amid political unrest.",https://www.taiwannews.com.tw/en/news/3897143
03/14/2020,"Taipei, March 14 (CNA) Two U.S.-based brokerages have lowered their target prices on shares of Taiwan Semiconductor Manufacturing Co. (TSMC), the world's largest contract chipmaker, citing the adverse impact of the COVID-19 coronavirus disease pandemic.In a research note released Friday, an American securities house said it had anticipated that TSMC would benefit in 2020 from the rising popularity of 5G applications and high performance computing (HPC) devices, but the downside risks due to the COVID-19 outbreak seem to be greater than expected.With end user demand likely to be lower than expected, the brokerage said, it was lowering its target price on TSMC shares from NT$365 to NT$350 but keeping its ""buy"" rating on the stock.On Friday, TSMC shares, the most heavily weighted on the local market, fell 1.36 percent to close at NT$290.00 (US$9.60), but came off a low of NT$272.50 on bargain hunting, amid global market volatility.Citing the impact of the COVID-19 pandemic, the brokerage also lowered its forecast for TSMC's 2020 earnings per share by 3.1 percent to NT$16.09, and for 2021 by 1.5 percent to NT$18.4.Despite the cut in the target price on TSMC shares, the brokerage said the company is expected increase its global market share in artificial intelligence and HPC applications, thus boosting the stock.Another U.S. brokerage also lowered its target price on TSMC shares, from NT$370 to NT$335, saying the chipmaker is likely to see a decrease in orders over the next two months due to slower demand in China as a result of the COVID-19 outbreak.The American brokerage said demand from the United States and Europe is also expected to weaken over the next few months due to an escalation of the coronavirus there.TSMC is likely to see an 8 percent sequential drop in sales in the second quarter, the brokerage said, cutting its forecast for the company's annual sales growth in 2020 from 22 percent to 20 percent.The brokerage, however, maintained its ""overweight"" recommendation on TSMC shares, saying it was optimistic about the growth of the company's data center and HPC applications.Meanwhile, TSMC is scheduled to go ex-dividend on March 19 to issue a cash dividend of NT$2.5 in per share on its earnings per share of NT$3.90 for the third quarter of last year.Equity analyst Wang Chao-li (王兆立) said that if TSMC's share price can rebound after it goes ex-dividend, the broader market will be able to weather the global volatility to some extent.Ex-dividend is when a stock begins trading without the dividend value, which means that on March 19 TSMC shares will begin trading at NT$2.5 less than their closing price of NT$290.00 in Friday's session.Last year, TSMC became the first company on the Taiwan stock market to issue cash dividends quarterly instead of annually.(By Jeffrey Wu, Chang Chien-chung and Frances Huang) Enditem/pc",https://focustaiwan.tw/business/202003140013
03/15/2020,"Taipei, March 15 (CNA) Taiwan will carry out tests for the COVID-19 coronavirus on people arriving from Europe who show symptoms of the disease, in light of the recent spike in the country's imported cases from that continent, the Central Epidemic Command Center (CECC) said Sunday.Such testing will also be extended to people already in Taiwan who have visited Europe in the past 14 days and are experiencing COVID-19 symptoms, the CECC said.Priority will be given to those with pneumonia and other respiratory symptoms, said Health Minister Chen Shih-chung (陳時中), who heads the CECC.The CECC new testing guidelines were issued after Taiwan on the weekend confirmed nine new cases of COVID-19, all of which were deemed as imported infections, bringing its total number of cases to 59.Prior to Sunday, the testing guidelines covered symptomatic travelers from other high-risk countries and areas, but not Europe.As part of the CECC's recent focus on Europe, it announced Saturday that it was upgrading its travel warning for Dubai in the United Arab Emirates and 27 countries in Europe to its highest level, effective Tuesday, in an effort to stem the spread of the coronavirus.Under the travel warning, potential travelers are advised to avoid any unnecessary trips to Dubai and the 27 countries, and arriving passengers from those countries will be required to self-quarantine for 14 days, according to the CECC.Meanwhile, the Ministry of Foreign Affairs (MOFA) on Sunday issued a ""gray"" travel advisory for Australia, advising caution while traveling in that country.It also upgraded its travel alert to ""yellow"" for Colombia, suggesting travel should be reconsidered, and to ""orange"" for Ecuador, urging Taiwan residents to avoid unnecessary trips to the country.In MOFA's four-color-coded travel alert system, red is at the highest level, followed by orange, yellow and gray.(By Matt You and Evelyn Kao) Enditem/pc",https://focustaiwan.tw/society/202003150014
03/15/2020,"Taipei, March 15 (CNA) The designation of Taiwan on the website of the International Chopin Piano Competition has been changed to ""Chinese Taipei,"" after Taiwan protested the previous use of two other names, the Ministry of Foreign Affairs (MOFA) said Sunday.Last week, when the contestants who qualified for the preliminary round were named on the competition's official website, the country of origin for the Taiwanese competitors was listed as ""PRC Taiwan"" and was later changed to ""China Taiwan.""However, after Taiwan's representative office in Warsaw lodged a protest with the organizers and held discussions with them, Taiwan's designation was revised Saturday to ""Chinese Taipei,"" MOFA spokeswoman Joanne Ou (歐江安) said.She said Taiwan competes in the Olympic Games and several other international events under the name ""Chinese Taipei"" to safeguard the rights of its contestants and distinguish them from Chinese competitors.Although ""Chinese Taipei"" is not the designation Taiwan would prefer, it is ""acceptable,"" Ou said.She expressed appreciation to the organizers of the Chopin Piano Competition for their efforts to resolve the matter, despite pressure from Beijing.Taiwanese contestants should be allowed to participate in competitions fairly and without political interference, Ou said.Nine Taiwanese pianists have qualified to compete in September in the preliminary round of International Chopin Piano Competition, a world renowned event held every five years in the Polish capital of Warsaw. The final rounds will be held October Oct. 2-23.(By Matt Yu and Emerson Lim) Enditem/pc",https://focustaiwan.tw/politics/202003150008
03/15/2020,"Taipei, March 15 (CNA) Taiwan's two major fuel suppliers on Sunday announced significant cuts to their diesel and gasoline prices this week, citing increased oil production and a bleak global economic outlook due to the COVID-19 coronavirus pandemic.With the NT$3.8 (US$0.12) reduction in the price per liter for gasoline and NT$4 per liter for diesel, fuel prices in Taiwan will fall to the lowest in four years.Effective midnight Sunday, CPC Corp., Taiwan's retail gasoline prices of will drop to NT$20.30 per liter for 92 octane unleaded, NT$21.80 per liter for 95 octane unleaded, and NT$23.80 per liter for 98 octane unleaded, the lowest since March 2016, the state-run company said.For super diesel, the retail price will be lowered to NT$17.70 per liter, CPC said.The reduction in fuel prices is also the biggest single cut since CPC launched a floating oil-price mechanism in January 2007 to calculate its fuel prices based on global oil prices, according to the company.The previous records were on Oct. 11, 2008 when CPC reduced its gasoline and diesel prices by NT$2.3 and NT$2.5 per liter, respectively.Meanwhile, CPC's main competitor, Formosa Petrochemical Corp. (FPCC), on Sunday announced identical price cuts, which will take effect 1 a.m. Monday.The privately run FPCC said prices at its gas stations will be NT$20.30 per liter for 92 octane unleaded, NT$21.70 per liter for 95 octane unleaded, NT$23.80 per liter for 98 octane unleaded, and NT$17.50 per liter for diesel.(By Wu Chia-jung and Joseph Yeh) Enditem/pc",https://focustaiwan.tw/society/202003150007
03/15/2020,"This illustration provided by the Centers for Disease Control and Prevention (CDC) shows the 2019 Novel Coronavirus (COVID-19). This illustration provided by the Centers for Disease Control and Prevention (CDC) shows the 2019 Novel Coronavirus (COVID-19). (AP photo)

TAIPEI (Taiwan News) — The de facto American embassy in Taiwan announced on Sunday (March 15) that the U.S. will work with Taiwan in the research and development of vaccines and medicine to counter the coronavirus, which has infected over 150,000 globally.

The American Institute in Taiwan (AIT) said in a statement that it will cooperate with Taiwan’s Ministry of Health and Welfare (MOHW) in the war against the Wuhan virus (COVID-19). It lauded the island country’s extensive experience in infectious disease prevention and its successful efforts to curb the potentially deadly virus.

The move signifies great strides in the bilateral relationship between Taiwan and the U.S. while at the same time demonstrating that Taiwan is an indispensable contributor to global health, said the Ministry of Foreign Affairs (MOFA).

Taiwan has drawn worldwide acclaim for its response to the pandemic, having been praised as a role model by many media outlets around the world.

In addition to timely border control and technology-based face mask rationing systems, Academia Sinica, Taiwan’s leading research institute, has developed antibodies for a 15-minute COVID-19 test that it hopes will help contain the relentless march of the coronavirus. Taiwan also received the green light last month to join the U.S. in starting clinical trials for antiviral drug remdesivir as a treatment for the novel virus.",https://www.taiwannews.com.tw/en/news/3897535
03/15/2020,"Taipei, March 15 (CNA) Dubai-based Emirates Airline announced Sunday that it is halting its daily flights between Dubai and Taipei due to the measures being taken worldwide to curb the spread of COVID-19 coronavirus across the globe.Starting Monday, flights between Dubai and Taiwan Taoyuan International Airport will be suspended indefinitely, the airline said, adding that the service on the route will be resumed until further notice.Passengers who had already bought tickets for travel on the Dubai-Taipei route can seek either a change of dates or a refund, which will be free of cost in either case, the airline said.On Sunday, Taiwan reported six new COVID-19 cases, its highest number in a single day, bringing the total to 59. All six cases were deemed as imported infections, contracted during overseas travel, according to Taiwan's Central Epidemic Command Center (CECC).On Saturday, the CECC raised its travel alert for 27 European countries and Dubai in the United Arab Emirates to the highest level, which requires passengers and flight crew arriving from those areas to self-quarantine for 14 days.(By Flor Wang and S.F. Wang) Enditem/pc",https://focustaiwan.tw/society/202003150010
03/16/2020,"Taipei, March 16 (CNA) Taiwan on Monday issued its highest Level 3 travel warning for 43 countries and regions in the Middle East, Eastern Europe and Northern Africa, effective Tuesday, to prevent the spread of COVID-19.Under a Level 3 warning, travelers arriving from those countries will be required to self-quarantine for 14 days, according to the Central Epidemic Command Center (CECC), and any unnecessary trips to these countries should be avoided.The 43 countries and regions are: Russia, Belarus, Ukraine, Romania, Bulgaria, Cyprus, Serbia, Bosnia and Herzegovina, Montenegro, Kosovo, Croatia, Albania, Northern Macedonia, Saudi Arabia, United Arab Emirates, Qatar, Oman, Yemen, Kuwait, Bahrain, Jordan, Lebanon, Syria, Iraq, Israel, Turkey, Afghanistan, Pakistan, Palestine, Egypt, Libya, Tunisia, Algeria, Morocco, Georgia, Azerbaijan, Armenia, Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan and Mongolia.These countries were added to the list because a number of Taiwanese returning from the Middle East, Eastern Europe and Northern Africa have contracted COVID-19, the CECC said.Four of the eight new cases announced Monday, for example, originated in Turkey and Egypt, according to the center.The 43 countries announced Monday added to a list of countries and regions with Level 3 warnings that already included European Schengen-area countries, Iran, China, South Korea and Italy and brought the total number to 76.In addition to widening the list of countries to which travel restrictions apply, the CECC also announced tougher punishments for travelers who fail to heed the CECC's travel warnings or refuse to comply with existing policies.People who violate 14-day quarantine restrictions were already subject to being fined NT$100,000 to NT$1 million but will now have their names made public, the CECC said.Also beginning Tuesday, people who leave on unnecessary trips to countries with Level 3 travel warnings will not be entitled to the NT$1,000 (US$32.86) per day stipend during the 14-day quarantine period.They will also be charged additional fees, though the exact details will be announced at a later date, the CECC said.Individuals who submit false information in the mandatory health declaration upon entry will also be ineligible for the quarantine stipend, the CECC said.Meanwhile, foreign nationals who travel to Taiwan on short-term trips from countries under a Level 1 or Level 2 alert will have to pay for all associated medical expenses if they show symptoms of the novel coronavirus disease and need to be tested, beginning Tuesday, the CECC said.For overseas travelers from countries under a Level 3 travel warning or who have been in contact with confirmed COVID-19 patients, medical expenses resulting from their testing and treatment, if any, will be paid for by the government, the CECC said.Previously, all foreign nationals who were confirmed to have COVID-19 in Taiwan and received treatment here had their medical expenses paid for by Taiwan's government.For information on the latest travel notices for international destinations, please see the Taiwan Centers for Disease Control website: https://www.cdc.gov.tw/En(By Chiang Yi-ching) Enditem/ls",https://focustaiwan.tw/society/202003160024
